code,value,wds,year,unixtime
zb.A0G0I0E_sj.2017,31658.2041,A0G0I0E,2017,1578884131
zb.A0G0I0E_sj.2016,30328.7721,A0G0I0E,2016,1578884131
zb.A0G0I0E_sj.2015,28012.9937,A0G0I0E,2015,1578884131
zb.A0G0I0E_sj.2014,24812.065,A0G0I0E,2014,1578884131
zb.A0G0I0E_sj.2013,21742.7041,A0G0I0E,2013,1578884131
zb.A0G0I0E_sj.2012,20028.5176,A0G0I0E,2012,1578884131
zb.A0G0I0E_sj.2011,17416.7581,A0G0I0E,2011,1578884131
zb.A0G0I0E_sj.2010,15129.8921,A0G0I0E,2010,1578884131
zb.A0G0I0E_sj.2009,13740.7273,A0G0I0E,2009,1578884131
zb.A0G0J01_sj.2018,20574.9339,A0G0J01,2018,1578884134
zb.A0G0J01_sj.2017,18515.1085,A0G0J01,2017,1578884134
zb.A0G0J01_sj.2016,16330.2248,A0G0J01,2016,1578884134
zb.A0G0J01_sj.2015,14099.1037,A0G0J01,2015,1578884134
zb.A0G0J01_sj.2014,12339.3597,A0G0J01,2014,1578884134
zb.A0G0J01_sj.2013,10501.6827,A0G0J01,2013,1578884134
zb.A0G0J01_sj.2012,8838.6014,A0G0J01,2012,1578884134
zb.A0G0J01_sj.2011,7326.7938,A0G0J01,2011,1578884134
zb.A0G0J01_sj.2010,5938.708,A0G0J01,2010,1578884134
zb.A0G0J01_sj.2009,4574.9112,A0G0J01,2009,1578884134
zb.A0G0J02_sj.2018,18930.2872,A0G0J02,2018,1578884134
zb.A0G0J02_sj.2017,17001.5142,A0G0J02,2017,1578884134
zb.A0G0J02_sj.2016,14896.2707,A0G0J02,2016,1578884134
zb.A0G0J02_sj.2015,12737.2286,A0G0J02,2015,1578884134
zb.A0G0J02_sj.2014,10945.3851,A0G0J02,2014,1578884134
zb.A0G0J02_sj.2013,9198.2345,A0G0J02,2013,1578884134
zb.A0G0J02_sj.2012,7637.8743,A0G0J02,2012,1578884134
zb.A0G0J02_sj.2011,6237.4629,A0G0J02,2011,1578884134
zb.A0G0J02_sj.2010,4989.5039,A0G0J02,2010,1578884134
zb.A0G0J02_sj.2009,3808.3343,A0G0J02,2009,1578884134
zb.A0G0J03_sj.2018,4.4829,A0G0J03,2018,1578884134
zb.A0G0J03_sj.2017,4.5771,A0G0J03,2017,1578884134
zb.A0G0J03_sj.2016,4.9892,A0G0J03,2016,1578884134
zb.A0G0J03_sj.2015,8.2673,A0G0J03,2015,1578884134
zb.A0G0J03_sj.2014,7.7026,A0G0J03,2014,1578884134
zb.A0G0J03_sj.2013,6.9476,A0G0J03,2013,1578884134
zb.A0G0J03_sj.2012,8.2584,A0G0J03,2012,1578884134
zb.A0G0J03_sj.2011,9.9936,A0G0J03,2011,1578884134
zb.A0G0J03_sj.2010,9.3399,A0G0J03,2010,1578884134
zb.A0G0J03_sj.2009,8.7218,A0G0J03,2009,1578884134
zb.A0G0J04_sj.2018,20.3863,A0G0J04,2018,1578884134
zb.A0G0J04_sj.2017,22.1703,A0G0J04,2017,1578884134
zb.A0G0J04_sj.2016,24.8362,A0G0J04,2016,1578884134
zb.A0G0J04_sj.2015,28.8896,A0G0J04,2015,1578884134
zb.A0G0J04_sj.2014,42.1036,A0G0J04,2014,1578884134
zb.A0G0J04_sj.2013,46.9486,A0G0J04,2013,1578884134
zb.A0G0J04_sj.2012,55.4264,A0G0J04,2012,1578884134
zb.A0G0J04_sj.2011,62.3368,A0G0J04,2011,1578884134
zb.A0G0J04_sj.2010,61.0,A0G0J04,2010,1578884134
zb.A0G0J04_sj.2009,59.963,A0G0J04,2009,1578884134
zb.A0G0J05_sj.2018,18731.8021,A0G0J05,2018,1578884134
zb.A0G0J05_sj.2017,16788.4186,A0G0J05,2017,1578884134
zb.A0G0J05_sj.2016,14645.6117,A0G0J05,2016,1578884134
zb.A0G0J05_sj.2015,12432.2579,A0G0J05,2015,1578884134
zb.A0G0J05_sj.2014,10590.7534,A0G0J05,2014,1578884134
zb.A0G0J05_sj.2013,8810.507,A0G0J05,2013,1578884134
zb.A0G0J05_sj.2012,7226.4828,A0G0J05,2012,1578884134
zb.A0G0J05_sj.2011,5823.616,A0G0J05,2011,1578884134
zb.A0G0J05_sj.2010,4593.462,A0G0J05,2010,1578884134
zb.A0G0J05_sj.2009,3436.2579,A0G0J05,2009,1578884134
zb.A0G0J06_sj.2018,173.6159,A0G0J06,2018,1578884134
zb.A0G0J06_sj.2017,186.3482,A0G0J06,2017,1578884134
zb.A0G0J06_sj.2016,220.8336,A0G0J06,2016,1578884134
zb.A0G0J06_sj.2015,267.8138,A0G0J06,2015,1578884134
zb.A0G0J06_sj.2014,304.8255,A0G0J06,2014,1578884134
zb.A0G0J06_sj.2013,333.8313,A0G0J06,2013,1578884134
zb.A0G0J06_sj.2012,347.7067,A0G0J06,2012,1578884134
zb.A0G0J06_sj.2011,341.5165,A0G0J06,2011,1578884134
zb.A0G0J06_sj.2010,325.702,A0G0J06,2010,1578884134
zb.A0G0J06_sj.2009,303.3916,A0G0J06,2009,1578884134
zb.A0G0J07_sj.2018,1605.1009,A0G0J07,2018,1578884134
zb.A0G0J07_sj.2017,1478.4041,A0G0J07,2017,1578884134
zb.A0G0J07_sj.2016,1401.1631,A0G0J07,2016,1578884134
zb.A0G0J07_sj.2015,1330.6504,A0G0J07,2015,1578884134
zb.A0G0J07_sj.2014,1352.775,A0G0J07,2014,1578884134
zb.A0G0J07_sj.2013,1275.4934,A0G0J07,2013,1578884134
zb.A0G0J07_sj.2012,1175.6327,A0G0J07,2012,1578884134
zb.A0G0J07_sj.2011,1067.4324,A0G0J07,2011,1578884134
zb.A0G0J07_sj.2010,931.5158,A0G0J07,2010,1578884134
zb.A0G0J07_sj.2009,753.402,A0G0J07,2009,1578884134
zb.A0G0J08_sj.2018,208.7775,A0G0J08,2018,1578884134
zb.A0G0J08_sj.2017,193.9751,A0G0J08,2017,1578884134
zb.A0G0J08_sj.2016,184.8167,A0G0J08,2016,1578884134
zb.A0G0J08_sj.2015,173.8625,A0G0J08,2015,1578884134
zb.A0G0J08_sj.2014,182.6764,A0G0J08,2014,1578884134
zb.A0G0J08_sj.2013,174.3918,A0G0J08,2013,1578884134
zb.A0G0J08_sj.2012,168.1345,A0G0J08,2012,1578884134
zb.A0G0J08_sj.2011,164.2834,A0G0J08,2011,1578884134
zb.A0G0J08_sj.2010,141.4395,A0G0J08,2010,1578884134
zb.A0G0J08_sj.2009,108.7296,A0G0J08,2009,1578884134
zb.A0G0J09_sj.2018,68.5926,A0G0J09,2018,1578884134
zb.A0G0J09_sj.2017,73.2208,A0G0J09,2017,1578884134
zb.A0G0J09_sj.2016,79.7652,A0G0J09,2016,1578884134
zb.A0G0J09_sj.2015,86.6167,A0G0J09,2015,1578884134
zb.A0G0J09_sj.2014,104.9025,A0G0J09,2014,1578884134
zb.A0G0J09_sj.2013,111.8482,A0G0J09,2013,1578884134
zb.A0G0J09_sj.2012,128.5123,A0G0J09,2012,1578884134
zb.A0G0J09_sj.2011,144.5205,A0G0J09,2011,1578884134
zb.A0G0J09_sj.2010,140.522,A0G0J09,2010,1578884134
zb.A0G0J09_sj.2009,129.5862,A0G0J09,2009,1578884134
zb.A0G0J0A_sj.2018,1323.249,A0G0J0A,2018,1578884134
zb.A0G0J0A_sj.2017,1205.6639,A0G0J0A,2017,1578884134
zb.A0G0J0A_sj.2016,1129.1275,A0G0J0A,2016,1578884134
zb.A0G0J0A_sj.2015,1060.7025,A0G0J0A,2015,1578884134
zb.A0G0J0A_sj.2014,1050.6024,A0G0J0A,2014,1578884134
zb.A0G0J0A_sj.2013,978.7336,A0G0J0A,2013,1578884134
zb.A0G0J0A_sj.2012,867.6409,A0G0J0A,2012,1578884134
zb.A0G0J0A_sj.2011,744.3934,A0G0J0A,2011,1578884134
zb.A0G0J0A_sj.2010,632.7717,A0G0J0A,2010,1578884134
zb.A0G0J0A_sj.2009,494.9691,A0G0J0A,2009,1578884134
zb.A0G0J0B_sj.2018,4.4818,A0G0J0B,2018,1578884134
zb.A0G0J0B_sj.2017,5.5443,A0G0J0B,2017,1578884134
zb.A0G0J0B_sj.2016,7.4537,A0G0J0B,2016,1578884134
zb.A0G0J0B_sj.2015,9.4687,A0G0J0B,2015,1578884134
zb.A0G0J0B_sj.2014,14.5937,A0G0J0B,2014,1578884134
zb.A0G0J0B_sj.2013,10.5198,A0G0J0B,2013,1578884134
zb.A0G0J0B_sj.2012,11.345,A0G0J0B,2012,1578884134
zb.A0G0J0B_sj.2011,14.2351,A0G0J0B,2011,1578884134
zb.A0G0J0B_sj.2010,16.7826,A0G0J0B,2010,1578884134
zb.A0G0J0B_sj.2009,20.1171,A0G0J0B,2009,1578884134
zb.A0G0J0C_sj.2018,39.5458,A0G0J0C,2018,1578884134
zb.A0G0J0C_sj.2017,35.1902,A0G0J0C,2017,1578884134
zb.A0G0J0C_sj.2016,32.791,A0G0J0C,2016,1578884134
zb.A0G0J0C_sj.2015,31.2247,A0G0J0C,2015,1578884134
zb.A0G0J0C_sj.2014,41.1996,A0G0J0C,2014,1578884134
zb.A0G0J0C_sj.2013,27.9548,A0G0J0C,2013,1578884134
zb.A0G0J0C_sj.2012,25.0944,A0G0J0C,2012,1578884134
zb.A0G0J0C_sj.2011,21.8985,A0G0J0C,2011,1578884134
zb.A0G0J0C_sj.2010,17.6883,A0G0J0C,2010,1578884134
zb.A0G0J0C_sj.2009,13.1749,A0G0J0C,2009,1578884134
zb.A0G0K01_sj.2018,2652.1129,A0G0K01,2018,1578884136
zb.A0G0K01_sj.2017,2800.3955,A0G0K01,2017,1578884136
zb.A0G0K01_sj.2016,2724.4374,A0G0K01,2016,1578884136
zb.A0G0K01_sj.2015,2331.7507,A0G0K01,2015,1578884136
zb.A0G0K01_sj.2014,2205.1905,A0G0K01,2014,1578884136
zb.A0G0K01_sj.2013,2030.9394,A0G0K01,2013,1578884136
zb.A0G0K01_sj.2012,1772.5011,A0G0K01,2012,1578884136
zb.A0G0K01_sj.2011,1624.2474,A0G0K01,2011,1578884136
zb.A0G0K01_sj.2010,1528.8186,A0G0K01,2010,1578884136
zb.A0G0K01_sj.2009,1245.9452,A0G0K01,2009,1578884136
zb.A0G0K02_sj.2018,2313.9385,A0G0K02,2018,1578884136
zb.A0G0K02_sj.2017,2480.2416,A0G0K02,2017,1578884136
zb.A0G0K02_sj.2016,2464.8115,A0G0K02,2016,1578884136
zb.A0G0K02_sj.2015,2120.2815,A0G0K02,2015,1578884136
zb.A0G0K02_sj.2014,1936.6787,A0G0K02,2014,1578884136
zb.A0G0K02_sj.2013,1752.2965,A0G0K02,2013,1578884136
zb.A0G0K02_sj.2012,1524.8801,A0G0K02,2012,1578884136
zb.A0G0K02_sj.2011,1369.454,A0G0K02,2011,1578884136
zb.A0G0K02_sj.2010,1254.6891,A0G0K02,2010,1578884136
zb.A0G0K02_sj.2009,1024.8554,A0G0K02,2009,1578884136
zb.A0G0K03_sj.2018,15.576,A0G0K03,2018,1578884136
zb.A0G0K03_sj.2017,17.1474,A0G0K03,2017,1578884136
zb.A0G0K03_sj.2016,19.4829,A0G0K03,2016,1578884136
zb.A0G0K03_sj.2015,19.1034,A0G0K03,2015,1578884136
zb.A0G0K03_sj.2014,15.1405,A0G0K03,2014,1578884136
zb.A0G0K03_sj.2013,16.8946,A0G0K03,2013,1578884136
zb.A0G0K03_sj.2012,16.3517,A0G0K03,2012,1578884136
zb.A0G0K03_sj.2011,16.3258,A0G0K03,2011,1578884136
zb.A0G0K03_sj.2010,14.8234,A0G0K03,2010,1578884136
zb.A0G0K03_sj.2009,11.4984,A0G0K03,2009,1578884136
zb.A0G0K04_sj.2018,3.9514,A0G0K04,2018,1578884136
zb.A0G0K04_sj.2017,4.6657,A0G0K04,2017,1578884136
zb.A0G0K04_sj.2016,5.9767,A0G0K04,2016,1578884136
zb.A0G0K04_sj.2015,6.708,A0G0K04,2015,1578884136
zb.A0G0K04_sj.2014,7.9646,A0G0K04,2014,1578884136
zb.A0G0K04_sj.2013,8.116,A0G0K04,2013,1578884136
zb.A0G0K04_sj.2012,7.1013,A0G0K04,2012,1578884136
zb.A0G0K04_sj.2011,7.6472,A0G0K04,2011,1578884136
zb.A0G0K04_sj.2010,7.6519,A0G0K04,2010,1578884136
zb.A0G0K04_sj.2009,6.9548,A0G0K04,2009,1578884136
zb.A0G0K05_sj.2018,2287.6458,A0G0K05,2018,1578884136
zb.A0G0K05_sj.2017,2450.7374,A0G0K05,2017,1578884136
zb.A0G0K05_sj.2016,2433.8735,A0G0K05,2016,1578884136
zb.A0G0K05_sj.2015,2086.2002,A0G0K05,2015,1578884136
zb.A0G0K05_sj.2014,1905.0695,A0G0K05,2014,1578884136
zb.A0G0K05_sj.2013,1717.3792,A0G0K05,2013,1578884136
zb.A0G0K05_sj.2012,1487.5884,A0G0K05,2012,1578884136
zb.A0G0K05_sj.2011,1324.4774,A0G0K05,2011,1578884136
zb.A0G0K05_sj.2010,1208.6273,A0G0K05,2010,1578884136
zb.A0G0K05_sj.2009,979.4452,A0G0K05,2009,1578884136
zb.A0G0K06_sj.2018,6.7653,A0G0K06,2018,1578884136
zb.A0G0K06_sj.2017,7.6911,A0G0K06,2017,1578884136
zb.A0G0K06_sj.2016,5.4784,A0G0K06,2016,1578884136
zb.A0G0K06_sj.2015,8.2699,A0G0K06,2015,1578884136
zb.A0G0K06_sj.2014,8.5041,A0G0K06,2014,1578884136
zb.A0G0K06_sj.2013,9.9067,A0G0K06,2013,1578884136
zb.A0G0K06_sj.2012,13.8387,A0G0K06,2012,1578884136
zb.A0G0K06_sj.2011,21.0036,A0G0K06,2011,1578884136
zb.A0G0K06_sj.2010,23.5865,A0G0K06,2010,1578884136
zb.A0G0K06_sj.2009,26.957,A0G0K06,2009,1578884136
zb.A0G0K07_sj.2018,323.8847,A0G0K07,2018,1578884136
zb.A0G0K07_sj.2017,308.7575,A0G0K07,2017,1578884136
zb.A0G0K07_sj.2016,250.7282,A0G0K07,2016,1578884136
zb.A0G0K07_sj.2015,204.3257,A0G0K07,2015,1578884136
zb.A0G0K07_sj.2014,254.2287,A0G0K07,2014,1578884136
zb.A0G0K07_sj.2013,268.9898,A0G0K07,2013,1578884136
zb.A0G0K07_sj.2012,238.6173,A0G0K07,2012,1578884136
zb.A0G0K07_sj.2011,244.2601,A0G0K07,2011,1578884136
zb.A0G0K07_sj.2010,263.7605,A0G0K07,2010,1578884136
zb.A0G0K07_sj.2009,214.8355,A0G0K07,2009,1578884136
zb.A0G0K08_sj.2018,96.7089,A0G0K08,2018,1578884136
zb.A0G0K08_sj.2017,98.0068,A0G0K08,2017,1578884136
zb.A0G0K08_sj.2016,64.9352,A0G0K08,2016,1578884136
zb.A0G0K08_sj.2015,45.4979,A0G0K08,2015,1578884136
zb.A0G0K08_sj.2014,63.0588,A0G0K08,2014,1578884136
zb.A0G0K08_sj.2013,73.9027,A0G0K08,2013,1578884136
zb.A0G0K08_sj.2012,56.0063,A0G0K08,2012,1578884136
zb.A0G0K08_sj.2011,72.6854,A0G0K08,2011,1578884136
zb.A0G0K08_sj.2010,76.9644,A0G0K08,2010,1578884136
zb.A0G0K08_sj.2009,50.0593,A0G0K08,2009,1578884136
zb.A0G0K09_sj.2018,4.9591,A0G0K09,2018,1578884136
zb.A0G0K09_sj.2017,6.6974,A0G0K09,2017,1578884136
zb.A0G0K09_sj.2016,7.7114,A0G0K09,2016,1578884136
zb.A0G0K09_sj.2015,7.2274,A0G0K09,2015,1578884136
zb.A0G0K09_sj.2014,10.4425,A0G0K09,2014,1578884136
zb.A0G0K09_sj.2013,13.3402,A0G0K09,2013,1578884136
zb.A0G0K09_sj.2012,13.9793,A0G0K09,2012,1578884136
zb.A0G0K09_sj.2011,17.314,A0G0K09,2011,1578884136
zb.A0G0K09_sj.2010,23.8595,A0G0K09,2010,1578884136
zb.A0G0K09_sj.2009,24.2679,A0G0K09,2009,1578884136
zb.A0G0K0A_sj.2018,222.0492,A0G0K0A,2018,1578884136
zb.A0G0K0A_sj.2017,203.7906,A0G0K0A,2017,1578884136
zb.A0G0K0A_sj.2016,177.9643,A0G0K0A,2016,1578884136
zb.A0G0K0A_sj.2015,151.3773,A0G0K0A,2015,1578884136
zb.A0G0K0A_sj.2014,180.5471,A0G0K0A,2014,1578884136
zb.A0G0K0A_sj.2013,181.4385,A0G0K0A,2013,1578884136
zb.A0G0K0A_sj.2012,168.1908,A0G0K0A,2012,1578884136
zb.A0G0K0A_sj.2011,153.559,A0G0K0A,2011,1578884136
zb.A0G0K0A_sj.2010,161.4803,A0G0K0A,2010,1578884136
zb.A0G0K0A_sj.2009,139.1249,A0G0K0A,2009,1578884136
zb.A0G0K0B_sj.2018,0.1675,A0G0K0B,2018,1578884136
zb.A0G0K0B_sj.2017,0.2627,A0G0K0B,2017,1578884136
zb.A0G0K0B_sj.2016,0.1173,A0G0K0B,2016,1578884136
zb.A0G0K0B_sj.2015,0.2231,A0G0K0B,2015,1578884136
zb.A0G0K0B_sj.2014,0.1803,A0G0K0B,2014,1578884136
zb.A0G0K0B_sj.2013,0.3084,A0G0K0B,2013,1578884136
zb.A0G0K0B_sj.2012,0.4409,A0G0K0B,2012,1578884136
zb.A0G0K0B_sj.2011,0.7017,A0G0K0B,2011,1578884136
zb.A0G0K0B_sj.2010,1.4563,A0G0K0B,2010,1578884136
zb.A0G0K0B_sj.2009,1.3834,A0G0K0B,2009,1578884136
zb.A0G0K0C_sj.2018,14.2897,A0G0K0C,2018,1578884136
zb.A0G0K0C_sj.2017,11.3964,A0G0K0C,2017,1578884136
zb.A0G0K0C_sj.2016,8.8977,A0G0K0C,2016,1578884136
zb.A0G0K0C_sj.2015,7.1435,A0G0K0C,2015,1578884136
zb.A0G0K0C_sj.2014,14.2831,A0G0K0C,2014,1578884136
zb.A0G0K0C_sj.2013,9.6531,A0G0K0C,2013,1578884136
zb.A0G0K0C_sj.2012,9.0037,A0G0K0C,2012,1578884136
zb.A0G0K0C_sj.2011,10.5333,A0G0K0C,2011,1578884136
zb.A0G0K0C_sj.2010,10.369,A0G0K0C,2010,1578884136
zb.A0G0K0C_sj.2009,6.2543,A0G0K0C,2009,1578884136
zb.A0G0L01_sj.2018,1435.4795,A0G0L01,2018,1578884138
zb.A0G0L01_sj.2017,1450.2215,A0G0L01,2017,1578884138
zb.A0G0L01_sj.2016,1435.7741,A0G0L01,2016,1578884138
zb.A0G0L01_sj.2015,1473.1192,A0G0L01,2015,1578884138
zb.A0G0L01_sj.2014,1537.932,A0G0L01,2014,1578884138
zb.A0G0L01_sj.2013,1504.7322,A0G0L01,2013,1578884138
zb.A0G0L01_sj.2012,1339.8917,A0G0L01,2012,1578884138
zb.A0G0L01_sj.2011,1263.7525,A0G0L01,2011,1578884138
zb.A0G0L01_sj.2010,1133.3221,A0G0L01,2010,1578884138
zb.A0G0L01_sj.2009,1087.3515,A0G0L01,2009,1578884138
zb.A0G0L02_sj.2018,79.6595,A0G0L02,2018,1578884138
zb.A0G0L02_sj.2017,81.605,A0G0L02,2017,1578884138
zb.A0G0L02_sj.2016,84.0036,A0G0L02,2016,1578884138
zb.A0G0L02_sj.2015,83.9287,A0G0L02,2015,1578884138
zb.A0G0L02_sj.2014,84.5759,A0G0L02,2014,1578884138
zb.A0G0L02_sj.2013,85.2566,A0G0L02,2013,1578884138
zb.A0G0L02_sj.2012,86.7055,A0G0L02,2012,1578884138
zb.A0G0L02_sj.2011,84.3412,A0G0L02,2011,1578884138
zb.A0G0L02_sj.2010,83.1319,A0G0L02,2010,1578884138
zb.A0G0L02_sj.2009,180.7909,A0G0L02,2009,1578884138
zb.A0G0L03_sj.2018,2048.1139,A0G0L03,2018,1578884138
zb.A0G0L03_sj.2017,2099.1807,A0G0L03,2017,1578884138
zb.A0G0L03_sj.2016,2140.2638,A0G0L03,2016,1578884138
zb.A0G0L03_sj.2015,2148.5793,A0G0L03,2015,1578884138
zb.A0G0L03_sj.2014,2189.5471,A0G0L03,2014,1578884138
zb.A0G0L03_sj.2013,2170.2588,A0G0L03,2013,1578884138
zb.A0G0L03_sj.2012,2166.5517,A0G0L03,2012,1578884138
zb.A0G0L03_sj.2011,2086.6567,A0G0L03,2011,1578884138
zb.A0G0L03_sj.2010,2017.0891,A0G0L03,2010,1578884138
zb.A0G0L03_sj.2009,2799.7148,A0G0L03,2009,1578884138
zb.A0G0L04_sj.2018,1355.82,A0G0L04,2018,1578884138
zb.A0G0L04_sj.2017,1368.6165,A0G0L04,2017,1578884138
zb.A0G0L04_sj.2016,1351.7705,A0G0L04,2016,1578884138
zb.A0G0L04_sj.2015,1389.1905,A0G0L04,2015,1578884138
zb.A0G0L04_sj.2014,1453.3561,A0G0L04,2014,1578884138
zb.A0G0L04_sj.2013,1419.4756,A0G0L04,2013,1578884138
zb.A0G0L04_sj.2012,1253.1862,A0G0L04,2012,1578884138
zb.A0G0L04_sj.2011,1179.4113,A0G0L04,2011,1578884138
zb.A0G0L04_sj.2010,1050.1902,A0G0L04,2010,1578884138
zb.A0G0L04_sj.2009,906.5606,A0G0L04,2009,1578884138
zb.A0G0L05_sj.2018,816.763,A0G0L05,2018,1578884138
zb.A0G0L05_sj.2017,902.9008,A0G0L05,2017,1578884138
zb.A0G0L05_sj.2016,946.0321,A0G0L05,2016,1578884138
zb.A0G0L05_sj.2015,1011.8719,A0G0L05,2015,1578884138
zb.A0G0L05_sj.2014,1091.3213,A0G0L05,2014,1578884138
zb.A0G0L05_sj.2013,1080.7508,A0G0L05,2013,1578884138
zb.A0G0L05_sj.2012,1184.5813,A0G0L05,2012,1578884138
zb.A0G0L05_sj.2011,1116.3639,A0G0L05,2011,1578884138
zb.A0G0L05_sj.2010,996.4252,A0G0L05,2010,1578884138
zb.A0G0L05_sj.2009,859.2746,A0G0L05,2009,1578884138
zb.A0G0L06_sj.2018,128729734.0,A0G0L06,2018,1578884138
zb.A0G0L06_sj.2017,117748131.0,A0G0L06,2017,1578884138
zb.A0G0L06_sj.2016,108267789.0,A0G0L06,2016,1578884138
zb.A0G0L06_sj.2015,103665006.0,A0G0L06,2015,1578884138
zb.A0G0L06_sj.2014,102924686.0,A0G0L06,2014,1578884138
zb.A0G0L06_sj.2013,96139137.0,A0G0L06,2013,1578884138
zb.A0G0L06_sj.2012,80621408.0,A0G0L06,2012,1578884138
zb.A0G0L06_sj.2011,72612001.0,A0G0L06,2011,1578884138
zb.A0G0L06_sj.2010,59998178.0,A0G0L06,2010,1578884138
zb.A0G0L06_sj.2009,46552291.0,A0G0L06,2009,1578884138
zb.A0G0L07_sj.2018,47912051.0,A0G0L07,2018,1578884138
zb.A0G0L07_sj.2017,48683971.0,A0G0L07,2017,1578884138
zb.A0G0L07_sj.2016,48438281.0,A0G0L07,2016,1578884138
